"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Ilman lämpötila mediaani [°C]"
"Turku Artukainen","2023","9","4","00:00","12.7"
"Turku Artukainen","2023","9","4","01:00","12.3"
"Turku Artukainen","2023","9","4","02:00","12.1"
"Turku Artukainen","2023","9","4","03:00","12.4"
"Turku Artukainen","2023","9","4","04:00","13.4"
"Turku Artukainen","2023","9","4","05:00","12.7"
"Turku Artukainen","2023","9","4","06:00","13.9"
"Turku Artukainen","2023","9","4","07:00","14"
"Turku Artukainen","2023","9","4","08:00","15.9"
"Turku Artukainen","2023","9","4","09:00","16.6"
"Turku Artukainen","2023","9","4","10:00","17.8"
"Turku Artukainen","2023","9","4","11:00","18.2"
"Turku Artukainen","2023","9","4","12:00","19"
"Turku Artukainen","2023","9","4","13:00","18.4"
"Turku Artukainen","2023","9","4","14:00","18.7"
"Turku Artukainen","2023","9","4","15:00","18.4"
"Turku Artukainen","2023","9","4","16:00","18.3"
"Turku Artukainen","2023","9","4","17:00","17.9"
"Turku Artukainen","2023","9","4","18:00","17.8"
"Turku Artukainen","2023","9","4","19:00","17.5"
"Turku Artukainen","2023","9","4","20:00","17.2"
"Turku Artukainen","2023","9","4","21:00","17.1"
"Turku Artukainen","2023","9","4","22:00","17.1"
"Turku Artukainen","2023","9","4","23:00","16.8"
"Turku Artukainen","2023","9","5","00:00","17.1"
"Turku Artukainen","2023","9","5","01:00","17.2"
"Turku Artukainen","2023","9","5","02:00","17.2"
"Turku Artukainen","2023","9","5","03:00","17.2"
"Turku Artukainen","2023","9","5","04:00","17.2"
"Turku Artukainen","2023","9","5","05:00","17.1"
"Turku Artukainen","2023","9","5","06:00","16.7"
"Turku Artukainen","2023","9","5","07:00","16"
"Turku Artukainen","2023","9","5","08:00","16.7"
"Turku Artukainen","2023","9","5","09:00","17.2"
"Turku Artukainen","2023","9","5","10:00","18.2"
"Turku Artukainen","2023","9","5","11:00","18.7"
"Turku Artukainen","2023","9","5","12:00","19.6"
"Turku Artukainen","2023","9","5","13:00","19.9"
"Turku Artukainen","2023","9","5","14:00","19.6"
"Turku Artukainen","2023","9","5","15:00","18.2"
"Turku Artukainen","2023","9","5","16:00","18.7"
"Turku Artukainen","2023","9","5","17:00","18.8"
"Turku Artukainen","2023","9","5","18:00","18.9"
"Turku Artukainen","2023","9","5","19:00","13.8"
"Turku Artukainen","2023","9","5","20:00","13.7"
"Turku Artukainen","2023","9","5","21:00","12.8"
"Turku Artukainen","2023","9","5","22:00","11.6"
"Turku Artukainen","2023","9","5","23:00","11.3"
"Turku Artukainen","2023","9","6","00:00","10.4"
"Turku Artukainen","2023","9","6","01:00","9.9"
"Turku Artukainen","2023","9","6","02:00","10.9"
"Turku Artukainen","2023","9","6","03:00","11.3"
"Turku Artukainen","2023","9","6","04:00","10.8"
"Turku Artukainen","2023","9","6","05:00","10.7"
"Turku Artukainen","2023","9","6","06:00","9.9"
"Turku Artukainen","2023","9","6","07:00","9.5"
"Turku Artukainen","2023","9","6","08:00","11.4"
"Turku Artukainen","2023","9","6","09:00","12.9"
"Turku Artukainen","2023","9","6","10:00","14.4"
"Turku Artukainen","2023","9","6","11:00","15.4"
"Turku Artukainen","2023","9","6","12:00","15.9"
"Turku Artukainen","2023","9","6","13:00","16.2"
"Turku Artukainen","2023","9","6","14:00","16.5"
"Turku Artukainen","2023","9","6","15:00","17"
"Turku Artukainen","2023","9","6","16:00","16.9"
"Turku Artukainen","2023","9","6","17:00","16.3"
"Turku Artukainen","2023","9","6","18:00","15.7"
"Turku Artukainen","2023","9","6","19:00","15.3"
"Turku Artukainen","2023","9","6","20:00","14.2"
"Turku Artukainen","2023","9","6","21:00","12.7"
"Turku Artukainen","2023","9","6","22:00","11.1"
"Turku Artukainen","2023","9","6","23:00","9.6"
"Turku Artukainen","2023","9","7","00:00","8.8"
"Turku Artukainen","2023","9","7","01:00","8.1"
"Turku Artukainen","2023","9","7","02:00","7.5"
"Turku Artukainen","2023","9","7","03:00","6.8"
"Turku Artukainen","2023","9","7","04:00","6.5"
"Turku Artukainen","2023","9","7","05:00","6.4"
"Turku Artukainen","2023","9","7","06:00","6.4"
"Turku Artukainen","2023","9","7","07:00","6.2"
"Turku Artukainen","2023","9","7","08:00","7.3"
"Turku Artukainen","2023","9","7","09:00","10.9"
"Turku Artukainen","2023","9","7","10:00","15.3"
"Turku Artukainen","2023","9","7","11:00","17.3"
"Turku Artukainen","2023","9","7","12:00","18.5"
"Turku Artukainen","2023","9","7","13:00","19.2"
"Turku Artukainen","2023","9","7","14:00","19.3"
"Turku Artukainen","2023","9","7","15:00","18.9"
"Turku Artukainen","2023","9","7","16:00","19.6"
"Turku Artukainen","2023","9","7","17:00","18.9"
"Turku Artukainen","2023","9","7","18:00","18.3"
"Turku Artukainen","2023","9","7","19:00","17.6"
"Turku Artukainen","2023","9","7","20:00","16.8"
"Turku Artukainen","2023","9","7","21:00","16.5"
"Turku Artukainen","2023","9","7","22:00","16"
"Turku Artukainen","2023","9","7","23:00","15.9"
"Turku Artukainen","2023","9","8","00:00","16.2"
"Turku Artukainen","2023","9","8","01:00","16.5"
"Turku Artukainen","2023","9","8","02:00","16.5"
"Turku Artukainen","2023","9","8","03:00","16.2"
"Turku Artukainen","2023","9","8","04:00","15.7"
"Turku Artukainen","2023","9","8","05:00","14.4"
"Turku Artukainen","2023","9","8","06:00","13.5"
"Turku Artukainen","2023","9","8","07:00","14.4"
"Turku Artukainen","2023","9","8","08:00","15.6"
"Turku Artukainen","2023","9","8","09:00","15.8"
"Turku Artukainen","2023","9","8","10:00","16.1"
"Turku Artukainen","2023","9","8","11:00","17.2"
"Turku Artukainen","2023","9","8","12:00","18.8"
"Turku Artukainen","2023","9","8","13:00","20.1"
"Turku Artukainen","2023","9","8","14:00","21.4"
"Turku Artukainen","2023","9","8","15:00","22"
"Turku Artukainen","2023","9","8","16:00","22.7"
"Turku Artukainen","2023","9","8","17:00","22.5"
"Turku Artukainen","2023","9","8","18:00","22.9"
"Turku Artukainen","2023","9","8","19:00","21.8"
"Turku Artukainen","2023","9","8","20:00","19.9"
"Turku Artukainen","2023","9","8","21:00","18.4"
"Turku Artukainen","2023","9","8","22:00","16.6"
"Turku Artukainen","2023","9","8","23:00","15"
"Turku Artukainen","2023","9","9","00:00","14.7"
"Turku Artukainen","2023","9","9","01:00","14.2"
"Turku Artukainen","2023","9","9","02:00","13.8"
"Turku Artukainen","2023","9","9","03:00","13.5"
"Turku Artukainen","2023","9","9","04:00","13"
"Turku Artukainen","2023","9","9","05:00","12.6"
"Turku Artukainen","2023","9","9","06:00","12.7"
"Turku Artukainen","2023","9","9","07:00","13"
"Turku Artukainen","2023","9","9","08:00","13.9"
"Turku Artukainen","2023","9","9","09:00","16.4"
"Turku Artukainen","2023","9","9","10:00","18.1"
"Turku Artukainen","2023","9","9","11:00","19.7"
"Turku Artukainen","2023","9","9","12:00","20.8"
"Turku Artukainen","2023","9","9","13:00","21"
"Turku Artukainen","2023","9","9","14:00","20.9"
"Turku Artukainen","2023","9","9","15:00","19.8"
"Turku Artukainen","2023","9","9","16:00","19.5"
"Turku Artukainen","2023","9","9","17:00","19.9"
"Turku Artukainen","2023","9","9","18:00","18.7"
"Turku Artukainen","2023","9","9","19:00","18"
"Turku Artukainen","2023","9","9","20:00","17.3"
"Turku Artukainen","2023","9","9","21:00","17.2"
"Turku Artukainen","2023","9","9","22:00","17"
"Turku Artukainen","2023","9","9","23:00","16.8"
"Turku Artukainen","2023","9","10","00:00","16.9"
"Turku Artukainen","2023","9","10","01:00","16.9"
"Turku Artukainen","2023","9","10","02:00","16.7"
"Turku Artukainen","2023","9","10","03:00","17.1"
"Turku Artukainen","2023","9","10","04:00","17.1"
"Turku Artukainen","2023","9","10","05:00","17.3"
"Turku Artukainen","2023","9","10","06:00","16.8"
"Turku Artukainen","2023","9","10","07:00","16.6"
"Turku Artukainen","2023","9","10","08:00","16.5"
"Turku Artukainen","2023","9","10","09:00","17"
"Turku Artukainen","2023","9","10","10:00","17.7"
"Turku Artukainen","2023","9","10","11:00","18.7"
"Turku Artukainen","2023","9","10","12:00","20.1"
"Turku Artukainen","2023","9","10","13:00","20.7"
"Turku Artukainen","2023","9","10","14:00","20.8"
"Turku Artukainen","2023","9","10","15:00","20.7"
"Turku Artukainen","2023","9","10","16:00","20.9"
"Turku Artukainen","2023","9","10","17:00","20.7"
"Turku Artukainen","2023","9","10","18:00","20.2"
"Turku Artukainen","2023","9","10","19:00","19.2"
"Turku Artukainen","2023","9","10","20:00","18.3"
"Turku Artukainen","2023","9","10","21:00","17.4"
"Turku Artukainen","2023","9","10","22:00","17"
"Turku Artukainen","2023","9","10","23:00","17.1"
"Turku Artukainen","2023","9","11","00:00","17.3"
"Turku Artukainen","2023","9","11","01:00","17.3"
"Turku Artukainen","2023","9","11","02:00","17"
"Turku Artukainen","2023","9","11","03:00","16.9"
"Turku Artukainen","2023","9","11","04:00","16.9"
"Turku Artukainen","2023","9","11","05:00","16.8"
"Turku Artukainen","2023","9","11","06:00","16.5"
"Turku Artukainen","2023","9","11","07:00","16.5"
"Turku Artukainen","2023","9","11","08:00","16.4"
"Turku Artukainen","2023","9","11","09:00","16.7"
"Turku Artukainen","2023","9","11","10:00","17.2"
"Turku Artukainen","2023","9","11","11:00","17.6"
"Turku Artukainen","2023","9","11","12:00","18.2"
"Turku Artukainen","2023","9","11","13:00","18.8"
"Turku Artukainen","2023","9","11","14:00","18.8"
"Turku Artukainen","2023","9","11","15:00","18.8"
"Turku Artukainen","2023","9","11","16:00","18.5"
"Turku Artukainen","2023","9","11","17:00","18.2"
"Turku Artukainen","2023","9","11","18:00","17.9"
"Turku Artukainen","2023","9","11","19:00","17.5"
"Turku Artukainen","2023","9","11","20:00","17.4"
"Turku Artukainen","2023","9","11","21:00","16.9"
"Turku Artukainen","2023","9","11","22:00","16.8"
"Turku Artukainen","2023","9","11","23:00","16.5"
"Turku Artukainen","2023","9","12","00:00","16.4"
"Turku Artukainen","2023","9","12","01:00","16.4"
"Turku Artukainen","2023","9","12","02:00","16.5"
"Turku Artukainen","2023","9","12","03:00","16.7"
"Turku Artukainen","2023","9","12","04:00","16.9"
"Turku Artukainen","2023","9","12","05:00","16.9"
"Turku Artukainen","2023","9","12","06:00","16.6"
"Turku Artukainen","2023","9","12","07:00","16.2"
"Turku Artukainen","2023","9","12","08:00","16.3"
"Turku Artukainen","2023","9","12","09:00","16.7"
"Turku Artukainen","2023","9","12","10:00","17"
"Turku Artukainen","2023","9","12","11:00","17.3"
"Turku Artukainen","2023","9","12","12:00","17.6"
"Turku Artukainen","2023","9","12","13:00","17.5"
"Turku Artukainen","2023","9","12","14:00","17.9"
"Turku Artukainen","2023","9","12","15:00","18.1"
"Turku Artukainen","2023","9","12","16:00","17.9"
"Turku Artukainen","2023","9","12","17:00","17.7"
"Turku Artukainen","2023","9","12","18:00","18"
"Turku Artukainen","2023","9","12","19:00","17.6"
"Turku Artukainen","2023","9","12","20:00","17.7"
"Turku Artukainen","2023","9","12","21:00","17.8"
"Turku Artukainen","2023","9","12","22:00","17.9"
"Turku Artukainen","2023","9","12","23:00","18"
"Turku Artukainen","2023","9","13","00:00","17.8"
"Turku Artukainen","2023","9","13","01:00","17.3"
"Turku Artukainen","2023","9","13","02:00","17.3"
"Turku Artukainen","2023","9","13","03:00","17.2"
"Turku Artukainen","2023","9","13","04:00","17.3"
"Turku Artukainen","2023","9","13","05:00","17.1"
"Turku Artukainen","2023","9","13","06:00","16.4"
"Turku Artukainen","2023","9","13","07:00","15.5"
"Turku Artukainen","2023","9","13","08:00","14.9"
"Turku Artukainen","2023","9","13","09:00","15.4"
"Turku Artukainen","2023","9","13","10:00","15.9"
"Turku Artukainen","2023","9","13","11:00","16.3"
"Turku Artukainen","2023","9","13","12:00","16.7"
"Turku Artukainen","2023","9","13","13:00","16.9"
"Turku Artukainen","2023","9","13","14:00","17.5"
"Turku Artukainen","2023","9","13","15:00","17.4"
"Turku Artukainen","2023","9","13","16:00","17.4"
"Turku Artukainen","2023","9","13","17:00","17.2"
"Turku Artukainen","2023","9","13","18:00","17.3"
"Turku Artukainen","2023","9","13","19:00","17.1"
"Turku Artukainen","2023","9","13","20:00","16.5"
"Turku Artukainen","2023","9","13","21:00","15.5"
"Turku Artukainen","2023","9","13","22:00","14.5"
"Turku Artukainen","2023","9","13","23:00","13.9"
"Turku Artukainen","2023","9","14","00:00","13.2"
"Turku Artukainen","2023","9","14","01:00","12.9"
"Turku Artukainen","2023","9","14","02:00","12.5"
"Turku Artukainen","2023","9","14","03:00","12"
"Turku Artukainen","2023","9","14","04:00","11.1"
"Turku Artukainen","2023","9","14","05:00","10"
"Turku Artukainen","2023","9","14","06:00","9.5"
"Turku Artukainen","2023","9","14","07:00","8.7"
"Turku Artukainen","2023","9","14","08:00","8.7"
"Turku Artukainen","2023","9","14","09:00","10.2"
"Turku Artukainen","2023","9","14","10:00","12.1"
"Turku Artukainen","2023","9","14","11:00","13.5"
"Turku Artukainen","2023","9","14","12:00","14.8"
"Turku Artukainen","2023","9","14","13:00","15.6"
"Turku Artukainen","2023","9","14","14:00","16.3"
"Turku Artukainen","2023","9","14","15:00","16.6"
"Turku Artukainen","2023","9","14","16:00","16.5"
"Turku Artukainen","2023","9","14","17:00","16.5"
"Turku Artukainen","2023","9","14","18:00","15.7"
"Turku Artukainen","2023","9","14","19:00","15.2"
"Turku Artukainen","2023","9","14","20:00","13.8"
"Turku Artukainen","2023","9","14","21:00","12.4"
"Turku Artukainen","2023","9","14","22:00","12"
"Turku Artukainen","2023","9","14","23:00","11.6"
"Turku Artukainen","2023","9","15","00:00","10"
"Turku Artukainen","2023","9","15","01:00","8.6"
"Turku Artukainen","2023","9","15","02:00","8.3"
"Turku Artukainen","2023","9","15","03:00","7.3"
"Turku Artukainen","2023","9","15","04:00","6.3"
"Turku Artukainen","2023","9","15","05:00","5.9"
"Turku Artukainen","2023","9","15","06:00","5.1"
"Turku Artukainen","2023","9","15","07:00","4.7"
"Turku Artukainen","2023","9","15","08:00","4.9"
"Turku Artukainen","2023","9","15","09:00","7.2"
"Turku Artukainen","2023","9","15","10:00","12.5"
"Turku Artukainen","2023","9","15","11:00","13.6"
"Turku Artukainen","2023","9","15","12:00","15"
"Turku Artukainen","2023","9","15","13:00","15.2"
"Turku Artukainen","2023","9","15","14:00","16.1"
"Turku Artukainen","2023","9","15","15:00","16.3"
"Turku Artukainen","2023","9","15","16:00","16"
"Turku Artukainen","2023","9","15","17:00","15.9"
"Turku Artukainen","2023","9","15","18:00","15.7"
"Turku Artukainen","2023","9","15","19:00","16.1"
"Turku Artukainen","2023","9","15","20:00","15.7"
"Turku Artukainen","2023","9","15","21:00","15.7"
"Turku Artukainen","2023","9","15","22:00","16"
"Turku Artukainen","2023","9","15","23:00","16.1"
"Turku Artukainen","2023","9","16","00:00","16.2"
"Turku Artukainen","2023","9","16","01:00","15.7"
"Turku Artukainen","2023","9","16","02:00","15.5"
"Turku Artukainen","2023","9","16","03:00","15.5"
"Turku Artukainen","2023","9","16","04:00","15.4"
"Turku Artukainen","2023","9","16","05:00","15.8"
"Turku Artukainen","2023","9","16","06:00","16.1"
"Turku Artukainen","2023","9","16","07:00","16.3"
"Turku Artukainen","2023","9","16","08:00","16.1"
"Turku Artukainen","2023","9","16","09:00","16.3"
"Turku Artukainen","2023","9","16","10:00","16.7"
"Turku Artukainen","2023","9","16","11:00","17.6"
"Turku Artukainen","2023","9","16","12:00","18.2"
"Turku Artukainen","2023","9","16","13:00","18.3"
"Turku Artukainen","2023","9","16","14:00","18.2"
"Turku Artukainen","2023","9","16","15:00","18.2"
"Turku Artukainen","2023","9","16","16:00","18.2"
"Turku Artukainen","2023","9","16","17:00","17.6"
"Turku Artukainen","2023","9","16","18:00","17.4"
"Turku Artukainen","2023","9","16","19:00","17"
"Turku Artukainen","2023","9","16","20:00","16.5"
"Turku Artukainen","2023","9","16","21:00","16.1"
"Turku Artukainen","2023","9","16","22:00","15.8"
"Turku Artukainen","2023","9","16","23:00","15.8"
"Turku Artukainen","2023","9","17","00:00","15.9"
"Turku Artukainen","2023","9","17","01:00","15.7"
"Turku Artukainen","2023","9","17","02:00","15.5"
"Turku Artukainen","2023","9","17","03:00","15.3"
"Turku Artukainen","2023","9","17","04:00","15.2"
"Turku Artukainen","2023","9","17","05:00","15.4"
"Turku Artukainen","2023","9","17","06:00","15.3"
"Turku Artukainen","2023","9","17","07:00","15.5"
"Turku Artukainen","2023","9","17","08:00","15.7"
"Turku Artukainen","2023","9","17","09:00","15.5"
"Turku Artukainen","2023","9","17","10:00","12.4"
"Turku Artukainen","2023","9","17","11:00","11.6"
"Turku Artukainen","2023","9","17","12:00","12.6"
"Turku Artukainen","2023","9","17","13:00","13.5"
"Turku Artukainen","2023","9","17","14:00","14.1"
"Turku Artukainen","2023","9","17","15:00","14.5"
"Turku Artukainen","2023","9","17","16:00","14.7"
"Turku Artukainen","2023","9","17","17:00","14.5"
"Turku Artukainen","2023","9","17","18:00","14"
"Turku Artukainen","2023","9","17","19:00","13.3"
"Turku Artukainen","2023","9","17","20:00","11.9"
"Turku Artukainen","2023","9","17","21:00","10.1"
"Turku Artukainen","2023","9","17","22:00","8.6"
"Turku Artukainen","2023","9","17","23:00","8"
"Turku Artukainen","2023","9","18","00:00","6.8"
"Turku Artukainen","2023","9","18","01:00","6.1"
"Turku Artukainen","2023","9","18","02:00","5.6"
"Turku Artukainen","2023","9","18","03:00","5.2"
"Turku Artukainen","2023","9","18","04:00","4.4"
"Turku Artukainen","2023","9","18","05:00","4"
"Turku Artukainen","2023","9","18","06:00","3.6"
"Turku Artukainen","2023","9","18","07:00","3.3"
"Turku Artukainen","2023","9","18","08:00","3.2"
"Turku Artukainen","2023","9","18","09:00","4.9"
"Turku Artukainen","2023","9","18","10:00","9"
"Turku Artukainen","2023","9","18","11:00","11.9"
"Turku Artukainen","2023","9","18","12:00","14"
"Turku Artukainen","2023","9","18","13:00","14.8"
"Turku Artukainen","2023","9","18","14:00","14.9"
"Turku Artukainen","2023","9","18","15:00","15.2"
"Turku Artukainen","2023","9","18","16:00","14.8"
"Turku Artukainen","2023","9","18","17:00","14.8"
"Turku Artukainen","2023","9","18","18:00","14.6"
"Turku Artukainen","2023","9","18","19:00","13.6"
"Turku Artukainen","2023","9","18","20:00","12.5"
"Turku Artukainen","2023","9","18","21:00","11.3"
"Turku Artukainen","2023","9","18","22:00","10.7"
"Turku Artukainen","2023","9","18","23:00","10.5"
"Turku Artukainen","2023","9","19","00:00","9.6"
